Date ut utc Year Doy x y z r t p
20181029 10.124999 603322.1249990463 2018 302.421874974 9.64763726011302 -6.717946679348739 3.1653476892519445 12.174856807500712 1.3077839128547128 -0.6082591464295266
20181029 10.141666 603322.1416664124 2018 302.422569418 9.56482626028087 -6.812084443014603 3.1659618838471437 12.161978066831608 1.3074464798965237 -0.6188680950179489
20181029 10.158333 603322.1583328247 2018 302.423263861 9.481097493425837 -6.905218625860236 3.1665738684048566 12.149092312384383 1.3071083333068632 -0.6294771760179797
20181029 10.174999 603322.1749992371 2018 302.423958305 9.39646293291557 -6.997340275835059 3.1671836429250826 12.136199520998819 1.3067694695739436 -0.640086390757171
20181029 10.191666 603322.1916656494 2018 302.424652749 9.310934664018353 -7.0884405947518605 3.167791207407822 12.12329969590272 1.3064298857540906 -0.650695740196389
20181029 10.208332 603322.2083320618 2018 302.425347192 9.224524841940356 -7.178510896324065 3.1683965618530747 12.11039281036666 1.3060895782175252 -0.6613052240315749
20181029 10.224999 603322.2249994278 2018 302.426041636 9.137245705813237 -7.267542662116041 3.168999678285682 12.097478844579722 1.3057485458636897 -0.6719148436883272
20181029 10.241666 603322.2416658401 2018 302.426736079 9.049109606669278 -7.355527513567952 3.1696005567056456 12.084557805953766 1.3054067857956848 -0.6825245987439803
20181029 10.258332 603322.2583322525 2018 302.427430523 8.960128937503496 -7.442457198008169 3.1701991971129635 12.071629660913509 1.3050642941775212 -0.6931344895922602
20181029 10.275 603322.2749996185 2018 302.428124967 8.870316189223969 -7.528323644603592 3.1707955855200582 12.05869440859415 1.3047210690906943 -0.7037445180502186
20181029 10.291666 603322.2916660309 2018 302.42881941 8.779683936664242 -7.613118894421754 3.17138970793935 12.045752031647723 1.3043771082318192 -0.7143546832906058
20181029 10.308332 603322.3083324432 2018 302.429513854 8.68824481060818 -7.696835170368713 3.1719815643708387 12.032802523668092 1.304032408325778 -0.7249649878699644
20181029 10.324999 603322.3249988556 2018 302.430208297 8.596011525765121 -7.779464779276004 3.1725711408269457 12.01984584121987 1.3036869664424278 -0.7355754296855289
20181029 10.341665 603322.341665268 2018 302.430902741 8.502996880769876 -7.861000265764003 3.1731584512952495 12.006882013651605 1.3033407788756912 -0.7461860117212155
20181029 10.358333 603322.358332634 2018 302.431597185 8.409213730207576 -7.9414342443909804 3.173743453813014 11.993910993871777 1.3029938449915481 -0.7567967327269506
20181029 10.374999 603322.3749990463 2018 302.432291628 8.314674998601243 -8.020759539528898 3.1743261763553963 11.980932793284648 1.302646159432826 -0.7674075952194341
20181029 10.391665 603322.3916654587 2018 302.432986072 8.219393680411795 -8.098969073462765 3.17490657695966 11.967947371998314 1.3022977216975458 -0.7780185982578335
20181029 10.408332 603322.408331871 2018 302.433680515 8.123382840038047 -8.176055950316119 3.1754846696133834 11.954954728290437 1.3019485272994022 -0.7886297425701124
20181029 10.424999 603322.4249992371 2018 302.434374959 8.026655611816706 -8.25201342807587 3.176060440328988 11.941954858752222 1.3015985741192782 -0.7992410286095084
20181029 10.441666 603322.4416656494 2018 302.435069402 7.929225158059643 -8.326834890617132 3.1766338751188945 11.928947718862618 1.301247859072926 -0.809852457345554
20181029 10.458332 603322.4583320618 2018 302.435763846 7.831104738991775 -8.400513931628714 3.177204987970682 11.91593333667713 1.3008963783027503 -0.8204640308470804
20181029 10.474998 603322.4749984741 2018 302.43645829 7.73230765680076 -8.473044214737312 3.1777737369216137 11.902911655867308 1.300544130847173 -0.8310757472142195
20181029 10.491666 603322.4916658401 2018 302.437152733 7.632847283612153 -8.544419627370896 3.1783401359592682 11.889882692583472 1.300191112538403 -0.8416876078716446
20181029 10.508332 603322.5083322525 2018 302.437847177 7.532737019526661 -8.614634182845634 3.1789041850836455 11.876846421821837 1.2998373194478043 -0.8522996142906666
20181029 10.524999 603322.5249986649 2018 302.43854162 7.43199034857047 -8.683682048341073 3.179465842332009 11.863802826264504 1.299482751473883 -0.8629117658977251
20181029 10.541665 603322.5416650772 2018 302.439236064 7.330620782744922 -8.751557558887708 3.1800251356795166 11.850751901482449 1.2991274026866784 -0.8735240643707928
20181029 10.558332 603322.5583324432 2018 302.439930508 7.228641890001678 -8.818255175404241 3.18058203715101 11.837693610137 1.2987712712559658 -0.8841365093030448
20181029 10.574999 603322.5749988556 2018 302.440624951 7.126067308230292 -8.883769568623062 3.1811365467464894 11.824627975495376 1.2984143543107913 -0.8947491017861775
20181029 10.591665 603322.591665268 2018 302.441319395 7.022910675320316 -8.948095507189615 3.1816886504783755 11.811554945387078 1.298056648409727 -0.9053618427780501
20181029 10.608332 603322.6083316803 2018 302.442013838 6.919185713086779 -9.01122795557545 3.182238334359089 11.798474520724838 1.2976981513458858 -0.9159747326938569
20181029 10.624999 603322.6249990463 2018 302.442708282 6.814906171319868 -9.073162032115482 3.182785598388631 11.785386694980595 1.2973388594893462 -0.9265877727215057
20181029 10.641665 603322.6416654587 2018 302.443402726 6.710085855760084 -9.133892981032844 3.1833304425670006 11.772291445899834 1.2969787688138377 -0.9372009612839506
20181029 10.658332 603322.658331871 2018 302.444097169 6.604738572147932 -9.19341624237677 3.18387283891904 11.759188750352726 1.2966178777184212 -0.9478143015734989
20181029 10.674998 603322.6749982834 2018 302.444791613 6.498878196161808 -9.251727410059868 3.184412801432328 11.746078612393436 1.296256181529094 -0.9584277942034158
20181029 10.691666 603322.6916656494 2018 302.445486056 6.3925186454428475 -9.308822203882952 3.184950302131707 11.732961002359446 1.2958936784522808 -0.969041437612419
20181029 10.708332 603322.7083320618 2018 302.4461805 6.285673837632182 -9.364696525485368 3.1854853410171766 11.719835897544245 1.2955303643664262 -0.9796552338691425
20181029 10.724998 603322.7249984741 2018 302.446874944 6.178357746321267 -9.41934645834499 3.186017904101158 11.706703303198447 1.2951662370412842 -0.9902691843948055
20181029 10.741665 603322.7416648865 2018 302.447569387 6.0705843730767075 -9.472768197840317 3.186547977396072 11.693563185483928 1.2948012932867354 -1.0008832883989005
20181029 10.758331 603322.7583312988 2018 302.448263831 5.962367747440273 -9.524958149163542 3.1870755748894983 11.680415558493207 1.2944355285642073 -1.0114975475359815
20181029 10.774999 603322.7749986649 2018 302.448958274 5.853721926928888 -9.575912815419906 3.187600668606277 11.667260375462204 1.2940689405691148 -1.0221119603740638
20181029 10.791665 603322.7916650772 2018 302.449652718 5.744660969059476 -9.625628923515917 3.1881232585464105 11.65409763706938 1.29370152563887 -1.0327265303729918
20181029 10.8083315 603322.8083314896 2018 302.450347161 5.6351989733117 -9.674103326246293 3.1886433307223188 11.640927322437106 1.293333280811921 -1.043341257927901
20181029 10.824998 603322.8249979019 2018 302.451041605 5.525350081127958 -9.721333044256701 3.189160871146422 11.627749427057216 1.2929642035079814 -1.0539561421498898
20181029 10.841665 603322.841665268 2018 302.451736049 5.415128405975493 -9.767315238068594 3.189675879818721 11.61456391050938 1.292594288994865 -1.0645711848932313
20181029 10.858332 603322.8583316803 2018 302.452430492 5.304548131259442 -9.812047264029543 3.1901883427516364 11.601370783257732 1.2922235350172124 -1.075186385483691
20181029 10.874998 603322.8749980927 2018 302.453124936 5.193623412409781 -9.855526618362894 3.1906982599451688 11.588170022104771 1.2918519372192074 -1.0858017457215074
20181029 10.891665 603322.8916654587 2018 302.453819379 5.082368432831646 -9.897750965142952 3.1912056174117382 11.57496161322499 1.2914794927066868 -1.0964172666093162
